,Latitude,Longitude,Arithmetic Mean Ozone,1st Max Value Ozone,AQI Ozone,Arithmetic Mean CO,1st Max Value CO,AQI CO,Arithmetic Mean NO2,1st Max Value NO2,AQI NO2,Arithmetic Mean SO2,1st Max Value SO2,AQI SO2,clusters,cluster
120226,39.810833,-86.114444,0.023353,0.025,23.0,0.2,0.2,2.0,6.220833,11.8,10.0,0.4125,1.0,1.0,2,purple
120230,39.810833,-86.114444,0.031882,0.035,32.0,0.2,0.2,2.0,4.1125,6.4,6.0,0.183333,0.4,0.0,2,purple
120234,39.810833,-86.114444,0.020176,0.031,29.0,0.216667,0.3,3.0,7.5875,25.2,24.0,0.4375,1.1,1.0,2,purple
120238,39.810833,-86.114444,0.021882,0.027,25.0,0.3,0.4,5.0,11.5,19.3,18.0,0.679167,1.2,1.0,2,purple
120242,39.810833,-86.114444,0.032118,0.037,34.0,0.254167,0.3,3.0,5.595652,17.3,16.0,0.381818,0.8,0.0,2,purple
120246,39.810833,-86.114444,0.022706,0.025,23.0,0.279167,0.3,3.0,6.7125,11.5,10.0,0.466667,1.3,1.0,2,purple
120250,39.810833,-86.114444,0.030471,0.034,31.0,0.3,0.3,3.0,6.658333,12.0,11.0,0.241667,0.4,0.0,2,purple
120254,39.810833,-86.114444,0.017118,0.023,21.0,0.3,0.4,5.0,13.633333,26.8,25.0,0.316667,0.7,0.0,2,purple
120258,39.810833,-86.114444,0.018353,0.023,21.0,0.325,0.4,5.0,13.395833,21.7,20.0,0.708333,2.0,3.0,2,purple
120262,39.810833,-86.114444,0.024647,0.035,32.0,0.304167,0.4,5.0,8.441667,17.3,16.0,0.2,0.3,0.0,2,purple
120266,39.810833,-86.114444,0.024941,0.03,28.0,0.4875,0.7,8.0,19.208333,34.8,32.0,0.558333,1.5,1.0,1,dark pink
120270,39.810833,-86.114444,0.019353,0.028,26.0,0.341667,0.4,5.0,10.065217,22.2,21.0,0.618182,1.1,1.0,2,purple
120274,39.810833,-86.114444,0.026941,0.034,31.0,0.495833,0.7,8.0,13.533333,23.8,22.0,0.658333,1.2,1.0,2,purple
120278,39.810833,-86.114444,0.035765,0.043,40.0,0.354167,0.4,5.0,8.427273,13.2,12.0,0.695833,1.3,1.0,2,purple
120282,39.810833,-86.114444,0.027176,0.029,27.0,0.379167,0.5,6.0,10.320833,25.7,24.0,0.208333,0.4,0.0,2,purple
120286,39.810833,-86.114444,0.032,0.034,31.0,0.275,0.3,3.0,2.745833,3.4,3.0,0.145833,0.3,0.0,2,purple
120290,39.810833,-86.114444,0.026588,0.033,31.0,0.3,0.4,5.0,7.308333,34.4,32.0,0.2125,0.4,0.0,1,dark pink
120294,39.810833,-86.114444,0.026765,0.032,30.0,0.3125,0.4,5.0,6.795833,13.2,12.0,0.2625,1.1,1.0,2,purple
120298,39.810833,-86.114444,0.029824,0.039,36.0,0.308333,0.4,5.0,12.865217,26.8,25.0,0.540909,1.6,1.0,2,purple
120302,39.810833,-86.114444,0.021529,0.033,31.0,0.341667,0.4,5.0,11.658333,33.4,31.0,0.4625,1.0,1.0,1,dark pink
120306,39.810833,-86.114444,0.027118,0.032,30.0,0.446667,0.5,6.0,20.320833,38.3,36.0,0.954167,1.8,1.0,1,dark pink
120310,39.810833,-86.114444,0.033294,0.037,34.0,0.2125,0.3,3.0,9.175,27.1,25.0,0.745833,1.5,1.0,2,purple
120314,39.810833,-86.114444,0.025,0.032,30.0,0.2,0.2,2.0,8.843478,34.1,32.0,0.213043,0.4,0.0,1,dark pink
120318,39.810833,-86.114444,0.027,0.029,27.0,0.1875,0.2,2.0,8.808696,13.7,12.0,0.591304,1.2,1.0,2,purple
120322,39.810833,-86.114444,0.026647,0.028,26.0,0.1,0.1,1.0,2.279167,3.6,3.0,0.1125,0.2,0.0,2,purple
120326,39.810833,-86.114444,0.029529,0.032,30.0,0.1,0.1,1.0,4.36087,9.4,8.0,0.281818,0.9,0.0,2,purple
120334,39.810833,-86.114444,0.040412,0.043,40.0,0.216667,1.0,11.0,7.030435,12.5,11.0,0.433333,0.6,0.0,2,purple
120338,39.810833,-86.114444,0.027588,0.032,30.0,0.0,0.0,0.0,5.7375,16.0,15.0,0.158333,0.3,0.0,2,purple
120342,39.810833,-86.114444,0.031118,0.033,31.0,0.0,0.0,0.0,5.954545,11.1,10.0,0.404167,1.3,1.0,2,purple
120346,39.810833,-86.114444,0.028529,0.041,38.0,0.008333,0.1,1.0,6.625,35.6,33.0,0.279167,0.8,0.0,1,dark pink
120350,39.810833,-86.114444,0.033529,0.041,38.0,0.016667,0.2,2.0,7.173913,27.6,25.0,0.468182,0.9,0.0,2,purple
120354,39.810833,-86.114444,0.036824,0.042,39.0,-0.025,0.0,0.0,8.104167,22.1,21.0,0.504167,0.9,0.0,2,purple
120358,39.810833,-86.114444,0.021412,0.025,23.0,-0.1,-0.1,0.0,6.454167,14.1,13.0,0.191667,0.5,0.0,2,purple
120362,39.810833,-86.114444,0.024647,0.026,24.0,-0.1,-0.1,0.0,2.9,4.9,4.0,0.104167,0.2,0.0,2,purple
120366,39.810833,-86.114444,0.020471,0.022,20.0,-0.1,-0.1,0.0,4.054167,6.5,6.0,0.1,0.1,0.0,2,purple
120370,39.810833,-86.114444,0.030941,0.033,31.0,-0.04,0.2,2.0,4.570833,9.5,8.0,0.145833,0.4,0.0,2,purple
120374,39.810833,-86.114444,0.028059,0.04,37.0,0.2125,0.3,3.0,6.808333,30.5,28.0,0.170833,0.3,0.0,2,purple
120378,39.810833,-86.114444,0.027059,0.041,38.0,0.2875,0.4,5.0,9.708696,27.5,25.0,0.472727,0.8,0.0,2,purple
120382,39.810833,-86.114444,0.037882,0.043,40.0,0.504167,0.9,10.0,15.108696,29.8,27.0,0.858333,2.3,3.0,1,dark pink
120386,39.810833,-86.114444,0.036294,0.046,43.0,0.291667,0.3,3.0,13.75,27.1,25.0,1.05,1.8,1.0,2,purple
120390,39.810833,-86.114444,0.034118,0.04,37.0,0.266667,0.3,3.0,7.5875,18.3,17.0,0.466667,1.0,1.0,2,purple
120394,39.810833,-86.114444,0.033118,0.036,33.0,0.258333,0.4,5.0,6.221739,22.4,21.0,0.369565,1.2,1.0,2,purple
120398,39.810833,-86.114444,0.028882,0.033,31.0,0.2,0.2,2.0,6.016667,15.6,14.0,0.691667,2.7,3.0,2,purple
120402,39.810833,-86.114444,0.048471,0.059,64.0,0.2875,0.3,3.0,4.933333,9.7,8.0,0.845833,1.6,1.0,2,purple
120406,39.810833,-86.114444,0.031588,0.034,31.0,0.216667,0.3,3.0,2.373913,5.2,5.0,0.3,0.8,0.0,2,purple
120410,39.810833,-86.114444,0.035706,0.039,36.0,0.2,0.2,2.0,2.084211,3.5,3.0,0.1,0.1,0.0,2,purple
120414,39.810833,-86.114444,0.029647,0.036,33.0,0.2,0.2,2.0,5.0125,15.9,14.0,0.1,0.1,0.0,2,purple
120418,39.810833,-86.114444,0.038471,0.045,42.0,0.229167,0.3,3.0,4.591667,11.7,10.0,0.204167,0.6,0.0,2,purple
120422,39.810833,-86.114444,0.031647,0.039,36.0,0.208333,0.3,3.0,4.925,13.1,12.0,0.204167,0.4,0.0,2,purple
120426,39.810833,-86.114444,0.036647,0.04,37.0,0.229167,0.3,3.0,2.708696,11.8,10.0,0.141667,0.3,0.0,2,purple
120430,39.810833,-86.114444,0.033294,0.037,34.0,0.204167,0.3,3.0,1.05,5.6,5.0,0.154167,0.3,0.0,2,purple
120434,39.810833,-86.114444,0.037,0.042,39.0,0.220833,0.3,3.0,3.778261,10.3,9.0,0.681818,1.3,1.0,2,purple
120438,39.810833,-86.114444,0.038294,0.046,43.0,0.25,0.3,3.0,7.4875,15.4,14.0,0.766667,1.2,1.0,2,purple
120442,39.810833,-86.114444,0.024941,0.048,44.0,0.271429,0.3,3.0,14.025,37.4,35.0,0.933333,1.7,1.0,1,dark pink
120446,39.810833,-86.114444,0.031941,0.055,51.0,0.685714,1.2,14.0,18.7,36.7,34.0,0.570833,1.3,1.0,1,dark pink
120450,39.810833,-86.114444,0.026294,0.048,44.0,0.604167,0.9,10.0,20.341667,35.1,33.0,0.7375,1.7,1.0,1,dark pink
120454,39.810833,-86.114444,0.027294,0.03,28.0,0.5125,0.9,10.0,13.866667,29.5,27.0,0.2875,0.5,0.0,1,dark pink
120458,39.810833,-86.114444,0.021588,0.024,22.0,0.3,0.3,3.0,2.0875,4.3,4.0,0.116667,0.2,0.0,2,purple
120462,39.810833,-86.114444,0.032118,0.044,41.0,0.295833,0.3,3.0,6.304348,17.1,16.0,0.2,0.5,0.0,2,purple
120488,39.810833,-86.114444,0.025,0.038,35.0,0.214286,0.3,3.0,3.966667,26.1,25.0,0.320833,0.5,0.0,2,purple
120492,39.810833,-86.114444,0.036,0.039,36.0,0.380952,0.7,8.0,6.516667,25.0,24.0,0.654167,1.7,1.0,2,purple
120496,39.810833,-86.114444,0.030118,0.043,40.0,0.304167,0.6,7.0,5.873913,27.1,25.0,0.440909,0.8,0.0,2,purple
120500,39.810833,-86.114444,0.032765,0.044,41.0,0.3625,0.6,7.0,3.120833,9.4,8.0,0.575,1.2,1.0,2,purple
120504,39.810833,-86.114444,0.027471,0.031,29.0,0.3,0.3,3.0,5.845833,13.0,12.0,0.504167,1.1,1.0,2,purple
120508,39.810833,-86.114444,0.036059,0.044,41.0,0.3,0.3,3.0,3.854167,12.2,11.0,0.491667,1.7,1.0,2,purple
120512,39.810833,-86.114444,0.032647,0.036,33.0,0.270833,0.3,3.0,1.808333,7.2,7.0,0.3625,0.5,0.0,2,purple
120516,39.810833,-86.114444,0.028412,0.033,31.0,0.216667,0.3,3.0,0.908333,3.8,3.0,0.3125,0.4,0.0,2,purple
120520,39.810833,-86.114444,0.020706,0.036,33.0,0.229167,0.5,6.0,3.1125,24.3,23.0,0.35,0.7,0.0,2,purple
120524,39.810833,-86.114444,0.043059,0.048,44.0,0.5,0.8,9.0,6.391304,23.6,22.0,0.668182,1.1,1.0,2,purple
120528,39.810833,-86.114444,0.031059,0.037,34.0,0.291667,0.3,3.0,5.191667,18.1,17.0,0.525,1.1,1.0,2,purple
120532,39.810833,-86.114444,0.030118,0.037,34.0,0.3,0.3,3.0,3.795833,17.8,16.0,0.508333,1.8,1.0,2,purple
120536,39.810833,-86.114444,0.027824,0.031,29.0,0.3,0.3,3.0,2.733333,9.8,8.0,0.36,0.4,0.0,2,purple
120540,39.810833,-86.114444,0.036882,0.042,39.0,0.229167,0.3,3.0,1.516667,6.5,6.0,0.5125,0.9,0.0,2,purple
120544,39.810833,-86.114444,0.042647,0.048,44.0,0.216667,0.3,3.0,3.595833,11.7,10.0,0.833333,1.8,1.0,2,purple
120548,39.810833,-86.114444,0.035235,0.04,37.0,0.2,0.2,2.0,-0.454167,1.7,1.0,0.483333,0.8,0.0,2,purple
120552,39.810833,-86.114444,0.034,0.038,35.0,0.2,0.2,2.0,-0.843478,2.7,2.0,0.377273,0.6,0.0,2,purple
120556,39.810833,-86.114444,0.031824,0.035,32.0,0.2,0.2,2.0,0.108333,1.9,1.0,0.3125,0.4,0.0,2,purple
120560,39.810833,-86.114444,0.024588,0.037,34.0,0.220833,0.4,5.0,3.0,26.4,25.0,0.347619,0.5,0.0,2,purple
120564,39.810833,-86.114444,0.043235,0.046,43.0,0.275,0.5,6.0,3.579167,26.1,25.0,0.625,1.0,1.0,2,purple
120568,39.810833,-86.114444,0.020588,0.037,34.0,0.279167,0.7,8.0,5.620833,22.9,21.0,0.4125,0.7,0.0,2,purple
120572,39.810833,-86.114444,0.040529,0.048,44.0,0.429167,0.8,9.0,6.016667,17.8,16.0,0.720833,1.4,1.0,2,purple
120576,39.810833,-86.114444,0.047176,0.05,46.0,0.270833,0.3,3.0,1.595833,5.5,5.0,0.554167,0.7,0.0,2,purple
120580,39.810833,-86.114444,0.037882,0.043,40.0,0.2125,0.3,3.0,0.213043,1.6,1.0,0.563636,0.7,0.0,2,purple
120584,39.810833,-86.114444,0.030471,0.034,31.0,0.2,0.2,2.0,0.425,5.5,5.0,0.329167,0.4,0.0,2,purple
120588,39.810833,-86.114444,0.032471,0.04,37.0,0.175,0.2,2.0,0.583333,8.4,8.0,0.3875,0.7,0.0,2,purple
120592,39.810833,-86.114444,0.038706,0.044,41.0,0.208333,0.3,3.0,0.820833,6.6,6.0,0.470833,0.6,0.0,2,purple
120596,39.810833,-86.114444,0.030353,0.034,31.0,0.208333,0.3,3.0,1.354167,4.8,4.0,0.4625,0.6,0.0,2,purple
120600,39.810833,-86.114444,0.045529,0.052,48.0,0.2,0.2,2.0,2.166667,6.6,6.0,0.779167,1.1,1.0,2,purple
120604,39.810833,-86.114444,0.037824,0.045,42.0,0.2,0.2,2.0,0.5625,4.2,4.0,0.570833,0.8,0.0,2,purple
120608,39.810833,-86.114444,0.033471,0.039,36.0,0.2,0.2,2.0,-0.395652,2.5,2.0,0.368182,0.5,0.0,2,purple
120612,39.810833,-86.114444,0.039,0.046,43.0,0.225,0.3,3.0,4.358333,15.5,14.0,0.425,0.6,0.0,2,purple
120616,39.810833,-86.114444,0.032294,0.042,39.0,0.2125,0.3,3.0,1.595833,5.4,5.0,0.379167,0.5,0.0,2,purple
120620,39.810833,-86.114444,0.032294,0.039,36.0,0.2,0.2,2.0,-0.145833,1.3,1.0,0.295833,0.3,0.0,2,purple
120624,39.810833,-86.114444,0.024176,0.026,24.0,0.2,0.2,2.0,2.5,5.5,5.0,0.308333,0.4,0.0,2,purple
120628,39.810833,-86.114444,0.029059,0.038,35.0,0.3,0.4,5.0,1.65,8.9,8.0,0.3125,0.4,0.0,2,purple
120632,39.810833,-86.114444,0.041647,0.047,44.0,0.120833,0.2,2.0,-1.279167,-0.3,0.0,0.433333,0.6,0.0,2,purple
120636,39.810833,-86.114444,0.043118,0.048,44.0,0.158333,0.2,2.0,-0.33913,1.1,1.0,0.504545,0.7,0.0,2,purple
120640,39.810833,-86.114444,0.039,0.044,41.0,0.23125,0.3,3.0,0.3625,4.2,4.0,0.641667,0.9,0.0,2,purple
120644,39.810833,-86.114444,0.043941,0.048,44.0,0.265217,0.3,3.0,1.569565,5.9,5.0,0.456522,0.6,0.0,2,purple
120648,39.810833,-86.114444,0.041471,0.054,50.0,0.333333,0.5,6.0,5.504167,23.7,22.0,0.475,0.9,0.0,2,purple
120652,39.810833,-86.114444,0.046588,0.061,71.0,0.304762,0.5,6.0,3.7625,12.2,11.0,1.2,5.6,7.0,0,pink
120656,39.810833,-86.114444,0.033765,0.049,45.0,0.266667,0.3,3.0,3.391667,8.6,8.0,0.6,1.1,1.0,2,purple
120660,39.810833,-86.114444,0.024882,0.051,47.0,0.379167,0.5,6.0,7.775,15.8,14.0,0.520833,1.0,1.0,2,purple
120664,39.810833,-86.114444,0.049471,0.06,67.0,0.458333,0.8,9.0,3.504348,10.7,9.0,0.459091,0.6,0.0,2,purple
120668,39.810833,-86.114444,0.036706,0.055,51.0,0.216667,0.4,5.0,3.245833,18.5,17.0,0.375,0.5,0.0,2,purple
120672,39.810833,-86.114444,0.045,0.057,58.0,0.345833,0.5,6.0,5.395833,18.7,17.0,0.516667,0.7,0.0,2,purple
120676,39.810833,-86.114444,0.024824,0.037,34.0,0.304167,0.4,5.0,7.1875,12.6,11.0,0.4875,1.0,1.0,2,purple
120680,39.810833,-86.114444,0.040824,0.047,44.0,0.3,0.4,5.0,6.041667,18.1,17.0,0.345833,0.5,0.0,2,purple
120684,39.810833,-86.114444,0.039588,0.048,44.0,0.2,0.2,2.0,1.8,6.6,6.0,0.433333,0.7,0.0,2,purple
120688,39.810833,-86.114444,0.029824,0.037,34.0,0.2,0.2,2.0,2.779167,6.1,6.0,0.404167,0.6,0.0,2,purple
120692,39.810833,-86.114444,0.036353,0.042,39.0,0.158333,0.2,2.0,-0.508696,1.7,1.0,0.372727,0.6,0.0,2,purple
120696,39.810833,-86.114444,0.035471,0.043,40.0,0.1125,0.2,2.0,0.408333,8.7,8.0,0.4625,0.7,0.0,2,purple
120700,39.810833,-86.114444,0.040118,0.048,44.0,0.1375,0.2,2.0,0.75,4.3,4.0,0.4625,1.0,1.0,2,purple
120704,39.810833,-86.114444,0.028857,0.037,34.0,0.183333,0.2,2.0,0.7875,3.0,3.0,0.441667,1.7,1.0,2,purple
120708,39.810833,-86.114444,0.035294,0.042,39.0,0.1625,0.2,2.0,1.808333,4.8,4.0,0.304167,0.4,0.0,2,purple
120712,39.810833,-86.114444,0.027294,0.035,32.0,0.2125,0.3,3.0,1.529167,9.5,8.0,0.329167,0.5,0.0,2,purple
120716,39.810833,-86.114444,0.034471,0.042,39.0,0.2,0.2,2.0,1.291667,4.8,4.0,0.404167,0.6,0.0,2,purple
120720,39.810833,-86.114444,0.043,0.048,44.0,0.195833,0.3,3.0,0.473913,4.0,4.0,0.363636,0.5,0.0,2,purple
120724,39.810833,-86.114444,0.041353,0.047,44.0,0.2,0.2,2.0,-0.1875,1.5,1.0,0.368182,0.4,0.0,2,purple
120728,39.810833,-86.114444,0.040118,0.046,43.0,0.175,0.2,2.0,2.108333,7.7,7.0,0.495652,0.8,0.0,2,purple
120732,39.810833,-86.114444,0.038588,0.05,46.0,0.170833,0.2,2.0,4.554545,11.2,10.0,0.516667,0.8,0.0,2,purple
120756,39.810833,-86.114444,0.043176,0.052,48.0,0.2,0.2,2.0,0.692308,2.3,2.0,0.320833,0.4,0.0,2,purple
120760,39.810833,-86.114444,0.038471,0.047,44.0,0.2,0.2,2.0,2.804545,6.9,6.0,0.329167,0.4,0.0,2,purple
120764,39.810833,-86.114444,0.032647,0.051,47.0,0.2125,0.4,5.0,2.926087,18.0,17.0,0.358333,0.5,0.0,2,purple
120768,39.810833,-86.114444,0.033706,0.046,43.0,0.495238,0.8,9.0,7.833333,18.1,17.0,0.420833,0.6,0.0,2,purple
120772,39.810833,-86.114444,0.040176,0.05,46.0,0.242857,0.3,3.0,4.327273,9.9,8.0,0.3375,0.5,0.0,2,purple
120776,39.810833,-86.114444,0.024,0.04,37.0,0.254167,0.4,5.0,5.652174,17.0,16.0,0.304545,0.4,0.0,2,purple
120780,39.810833,-86.114444,0.031647,0.038,35.0,0.395238,0.5,6.0,6.329167,13.3,12.0,0.309524,0.4,0.0,2,purple
120790,39.810833,-86.114444,0.051412,0.061,71.0,0.190476,0.2,2.0,4.1125,8.6,8.0,0.3125,0.4,0.0,0,pink
120794,39.810833,-86.114444,0.040824,0.05,46.0,0.108333,0.2,2.0,1.608333,5.8,5.0,0.4,0.9,0.0,2,purple
120798,39.810833,-86.114444,0.037765,0.055,51.0,0.216667,0.4,5.0,5.186957,18.5,17.0,0.463636,0.9,0.0,2,purple
120802,39.810833,-86.114444,0.043706,0.062,74.0,0.316667,0.6,7.0,9.383333,17.6,16.0,0.645833,1.3,1.0,0,pink
120806,39.810833,-86.114444,0.059412,0.072,105.0,0.258333,0.3,3.0,7.995833,23.0,22.0,0.654167,0.9,0.0,0,pink
120810,39.810833,-86.114444,0.052882,0.062,74.0,0.258333,0.3,3.0,5.841667,15.3,14.0,0.441667,0.7,0.0,0,pink
120814,39.810833,-86.114444,0.046059,0.056,54.0,0.195833,0.4,5.0,3.35,7.4,7.0,0.420833,0.5,0.0,2,purple
120818,39.810833,-86.114444,0.045412,0.076,119.0,0.308333,0.4,5.0,7.9875,25.5,24.0,0.479167,0.7,0.0,0,pink
120822,39.810833,-86.114444,0.055471,0.068,93.0,0.416667,0.7,8.0,8.7375,22.6,21.0,0.6375,1.9,1.0,0,pink
120826,39.810833,-86.114444,0.044941,0.051,47.0,0.225,0.3,3.0,2.695652,6.3,6.0,0.336364,0.5,0.0,2,purple
120830,39.810833,-86.114444,0.047118,0.057,58.0,0.1125,0.2,2.0,2.433333,5.1,5.0,0.454167,0.8,0.0,2,purple
120834,39.810833,-86.114444,0.043118,0.056,54.0,0.25,0.3,3.0,3.894737,16.7,15.0,0.404545,0.5,0.0,2,purple
120838,39.810833,-86.114444,0.049118,0.072,105.0,0.33125,0.4,5.0,6.304545,17.4,16.0,0.608333,1.0,1.0,0,pink
120842,39.810833,-86.114444,0.053706,0.066,87.0,0.157143,0.2,2.0,6.675,21.1,20.0,0.519048,0.9,0.0,0,pink
120846,39.810833,-86.114444,0.050647,0.061,71.0,0.25,0.3,3.0,3.016667,11.5,10.0,0.283333,0.4,0.0,0,pink
120850,39.810833,-86.114444,0.048059,0.057,58.0,0.145833,0.2,2.0,0.491667,1.6,1.0,0.283333,0.5,0.0,2,purple
120854,39.810833,-86.114444,0.041294,0.058,61.0,0.166667,0.4,5.0,2.717391,21.2,20.0,0.328571,0.5,0.0,2,purple
120870,39.810833,-86.114444,0.041647,0.052,48.0,0.125,0.2,2.0,0.381818,5.5,5.0,0.230435,0.4,0.0,2,purple
120874,39.810833,-86.114444,0.040353,0.049,45.0,0.15,0.2,2.0,0.779167,4.7,4.0,0.2125,0.3,0.0,2,purple
120878,39.810833,-86.114444,0.032824,0.046,43.0,0.154167,0.2,2.0,0.854167,10.8,9.0,0.191667,0.2,0.0,2,purple
120882,39.810833,-86.114444,0.032941,0.045,42.0,0.3,0.4,5.0,6.775,13.1,12.0,0.2375,0.4,0.0,2,purple
120886,39.810833,-86.114444,0.045706,0.051,47.0,0.225,0.3,3.0,1.4875,5.3,5.0,0.229167,0.3,0.0,2,purple
120890,39.810833,-86.114444,0.029353,0.037,34.0,0.220833,0.3,3.0,1.921739,5.2,5.0,0.15,0.2,0.0,2,purple
120894,39.810833,-86.114444,0.029412,0.051,47.0,0.216667,0.4,5.0,3.108333,14.6,13.0,0.133333,0.2,0.0,2,purple
120898,39.810833,-86.114444,0.036118,0.047,44.0,0.358333,0.5,6.0,5.183333,14.6,13.0,0.208333,0.3,0.0,2,purple
120902,39.810833,-86.114444,0.038692,0.049,45.0,0.2,0.2,2.0,1.195833,9.2,8.0,0.2375,0.3,0.0,2,purple
120906,39.810833,-86.114444,0.038235,0.056,54.0,0.183333,0.3,3.0,4.195833,19.6,18.0,0.2875,0.4,0.0,2,purple
120910,39.810833,-86.114444,0.047118,0.053,49.0,0.266667,0.5,6.0,2.958333,16.2,15.0,0.233333,0.4,0.0,2,purple
120918,39.810833,-86.114444,0.029235,0.039,36.0,0.2,0.2,2.0,4.108333,11.3,10.0,0.195833,0.2,0.0,2,purple
120922,39.810833,-86.114444,0.031353,0.039,36.0,0.2,0.2,2.0,2.570833,10.2,9.0,0.129167,0.2,0.0,2,purple
120926,39.810833,-86.114444,0.039941,0.047,44.0,0.2,0.2,2.0,1.166667,7.9,7.0,0.254167,0.5,0.0,2,purple
120930,39.810833,-86.114444,0.026647,0.039,36.0,0.158333,0.2,2.0,0.308333,10.7,9.0,0.233333,0.7,0.0,2,purple
120934,39.810833,-86.114444,0.033,0.054,50.0,0.3125,0.5,6.0,5.516667,19.1,18.0,0.254167,0.4,0.0,2,purple
120938,39.810833,-86.114444,0.040417,0.046,43.0,0.329167,0.6,7.0,2.234783,16.7,15.0,0.254545,0.4,0.0,2,purple
136011,39.117219,-94.635605,0.028235,0.03,28.0,0.1,0.1,1.0,3.425,5.4,5.0,-0.1625,0.0,0.0,2,purple
136015,39.117219,-94.635605,0.013,0.028,26.0,0.158333,0.5,6.0,11.1875,37.3,35.0,1.408333,9.0,13.0,1,dark pink
136019,39.117219,-94.635605,0.021,0.025,23.0,0.3625,0.6,7.0,23.536364,36.4,34.0,6.908333,64.6,86.0,1,dark pink
136023,39.117219,-94.635605,0.024529,0.028,26.0,0.108333,0.2,2.0,7.440909,11.9,10.0,0.168182,1.2,1.0,2,purple
136027,39.117219,-94.635605,0.027941,0.03,28.0,0.1,0.1,1.0,2.729167,4.8,4.0,-0.070833,2.5,3.0,2,purple
136031,39.117219,-94.635605,0.024824,0.029,27.0,0.1,0.1,1.0,3.983333,9.8,8.0,0.1375,1.7,1.0,2,purple
136035,39.117219,-94.635605,0.023471,0.025,23.0,0.166667,0.2,2.0,10.6375,22.4,21.0,0.1375,1.9,1.0,2,purple
136039,39.117219,-94.635605,0.010588,0.018,17.0,0.191667,0.3,3.0,10.2,19.2,18.0,-0.05,0.2,0.0,2,purple
136043,39.117219,-94.635605,0.014941,0.029,27.0,0.166667,0.4,5.0,9.1625,33.9,31.0,-0.408333,0.4,0.0,1,dark pink
136047,39.117219,-94.635605,0.009118,0.02,19.0,0.235294,0.4,5.0,17.220833,33.4,31.0,0.428571,2.3,3.0,1,dark pink
136053,39.117219,-94.635605,0.013529,0.021,19.0,0.2,0.2,2.0,14.604167,24.3,23.0,0.8125,1.2,1.0,1,dark pink
136057,39.117219,-94.635605,0.007643,0.016,15.0,0.379167,0.7,8.0,19.904167,32.5,30.0,1.775,3.0,4.0,1,dark pink
136061,39.117219,-94.635605,0.027353,0.029,27.0,0.120833,0.3,3.0,4.283333,6.6,6.0,0.554167,1.0,1.0,2,purple
136065,39.117219,-94.635605,0.023176,0.029,27.0,0.108333,0.2,2.0,9.245833,17.0,16.0,0.641667,0.8,0.0,2,purple
136069,39.117219,-94.635605,0.019824,0.023,21.0,0.170833,0.2,2.0,11.191667,21.6,20.0,0.783333,1.0,1.0,2,purple
136073,39.117219,-94.635605,0.017941,0.029,27.0,0.183333,0.4,5.0,16.275,34.6,32.0,1.083333,1.4,1.0,1,dark pink
136077,39.117219,-94.635605,0.032765,0.035,32.0,0.145833,0.4,5.0,2.554167,5.7,5.0,0.4125,0.7,0.0,2,purple
136081,39.117219,-94.635605,0.026647,0.034,31.0,0.116667,0.2,2.0,5.5875,16.6,15.0,0.129167,0.5,0.0,2,purple
136085,39.117219,-94.635605,0.023471,0.031,29.0,0.2,0.2,2.0,13.122727,20.2,19.0,0.320833,0.6,0.0,2,purple
136089,39.117219,-94.635605,0.023941,0.027,25.0,0.141667,0.2,2.0,11.629167,30.1,28.0,0.508333,0.8,0.0,1,dark pink
136093,39.117219,-94.635605,0.023,0.028,26.0,0.104167,0.2,2.0,7.095833,18.4,17.0,0.85,2.1,3.0,2,purple
136097,39.117219,-94.635605,0.030824,0.035,32.0,0.129167,0.2,2.0,6.25,19.7,18.0,0.8625,2.0,3.0,2,purple
136101,39.117219,-94.635605,0.026588,0.035,32.0,0.116667,0.2,2.0,4.520833,10.9,9.0,0.270833,0.4,0.0,2,purple
136105,39.117219,-94.635605,0.028941,0.032,30.0,0.195833,0.2,2.0,13.583333,31.9,29.0,0.322727,0.5,0.0,1,dark pink
136109,39.117219,-94.635605,0.023,0.033,31.0,0.1625,0.4,5.0,11.3,32.9,30.0,0.5875,1.1,1.0,1,dark pink
136113,39.117219,-94.635605,0.021529,0.034,31.0,0.204167,0.4,5.0,9.916667,36.4,34.0,0.770833,2.8,3.0,1,dark pink
136117,39.117219,-94.635605,0.022471,0.029,27.0,0.183333,0.4,5.0,12.3875,28.9,26.0,0.733333,1.1,1.0,1,dark pink
136121,39.117219,-94.635605,0.014765,0.034,31.0,0.191667,0.4,5.0,12.295833,35.3,33.0,1.45,3.8,4.0,1,dark pink
136125,39.117219,-94.635605,0.039882,0.044,41.0,0.266667,0.4,5.0,15.545833,32.0,30.0,1.204167,2.2,3.0,1,dark pink
136129,39.117219,-94.635605,0.025882,0.03,28.0,0.108333,0.2,2.0,5.4625,12.2,11.0,0.8125,1.5,1.0,2,purple
136133,39.117219,-94.635605,0.033059,0.036,33.0,0.1,0.1,1.0,2.495833,3.7,3.0,0.354167,0.5,0.0,2,purple
